index,wave,country,imp_family,imp_religion,happiness,satisfaction_life,univ_imp_boy_girl,housewife_fulfill_work,marital,num_children,satisfaction_finance,confidence_women_org,respect_human,religious_denom,religious_person,justify_gay,justify_abortion,justify_divorce,employment_status,chief_wage,sex,year_birth,age,edu,edu_age_complete,ethnic,survey_year
71633,3,840,1,1,1,9,2,2,1,5,10,3,-4,2,1,1,5,5,4,1,1,1924,70,7.0,18.0,840010,1995
71634,3,840,1,1,1,10,3,2,1,7,10,4,-4,80,1,-1,2,7,-2,1,1,1927,68,9.0,23.0,840010,1995
71635,3,840,1,1,2,9,4,3,1,1,8,2,-4,80,1,10,5,5,1,2,2,1949,46,9.0,53.0,840010,1995
71636,3,840,1,4,1,9,4,2,1,2,9,1,-4,96,1,10,9,2,7,2,2,1943,52,9.0,23.0,840010,1995
71637,3,840,1,1,1,9,3,2,1,3,9,4,-4,1,1,6,1,6,2,2,2,1934,61,9.0,50.0,840010,1995
71638,3,840,1,3,2,1,3,-1,4,1,1,1,-4,1,2,5,3,5,1,1,1,1975,20,5.0,-2.0,840004,1995
71639,3,840,1,1,1,5,4,-1,4,0,6,3,-4,1,2,1,1,1,8,1,1,1960,35,5.0,-2.0,840004,1995
71640,3,840,1,1,1,7,2,1,1,4,7,-1,-4,1,1,1,5,5,1,1,1,1965,30,8.0,-2.0,840004,1995
71641,3,840,1,1,1,7,3,2,6,0,4,1,-4,1,1,5,5,5,1,2,2,1974,21,6.0,25.0,840004,1995
71642,3,840,1,3,1,9,3,2,1,6,8,2,-4,2,1,2,2,2,1,1,1,1963,31,5.0,-2.0,840010,1995
71643,3,840,1,1,1,10,4,2,1,5,9,3,-4,80,1,1,5,5,4,2,2,1925,70,9.0,55.0,840010,1995
71644,3,840,1,2,2,9,4,4,3,2,8,3,-4,96,1,2,1,5,1,1,2,1949,46,9.0,45.0,840010,1995
71645,3,840,1,1,1,9,-1,2,5,7,10,-1,-4,2,1,1,1,5,4,1,2,1911,84,4.0,16.0,840010,1995
71646,3,840,1,1,2,5,3,2,1,2,8,3,-4,2,1,1,1,1,1,2,2,1939,56,9.0,22.0,840010,1995
71647,3,840,1,1,2,10,-1,2,5,6,5,3,-4,2,1,1,1,1,4,1,2,1923,72,4.0,-2.0,840010,1995
71648,3,840,1,2,1,10,3,3,1,0,9,2,-4,96,1,1,5,5,1,1,1,1970,25,5.0,-2.0,840010,1995
71649,3,840,1,2,2,1,-1,2,1,5,1,-1,-4,2,1,1,7,10,1,2,2,1945,50,4.0,-2.0,840011,1995
71650,3,840,1,3,3,7,3,2,1,1,6,-1,-4,96,-1,5,5,5,1,2,1,1969,26,4.0,-2.0,840010,1995
71651,3,840,1,1,3,-1,2,-1,5,1,7,2,-4,2,1,1,-1,1,4,1,2,1909,85,5.0,-2.0,840010,1995
71652,3,840,2,2,2,8,2,2,3,1,10,2,-4,96,1,9,1,1,1,1,1,1951,44,6.0,-2.0,840011,1995
71653,3,840,1,1,1,9,2,2,1,5,9,3,-4,2,1,1,1,2,5,2,2,1923,71,5.0,19.0,840010,1995
71654,3,840,1,1,1,10,2,1,1,2,10,1,-4,96,1,1,2,5,-2,2,2,1932,63,4.0,16.0,840010,1995
71655,3,840,1,1,1,7,3,2,1,1,6,2,-4,2,1,1,1,1,1,2,2,1965,30,7.0,18.0,840010,1995
71656,3,840,1,1,1,9,3,2,3,8,6,2,-4,96,1,1,1,3,4,1,1,1928,66,5.0,38.0,840010,1995
71657,3,840,1,1,1,10,3,2,3,0,10,2,-4,80,1,1,1,1,1,1,1,1946,49,4.0,13.0,840010,1995
71658,3,840,1,2,1,5,3,2,1,2,4,3,-4,96,2,5,5,5,1,1,1,1966,29,5.0,18.0,840010,1995
71659,3,840,1,1,1,10,3,2,1,2,10,2,-4,96,1,1,1,1,1,2,1,1952,42,4.0,-2.0,840010,1995
71660,3,840,1,2,1,5,4,3,2,1,5,3,-4,96,1,1,1,5,1,1,1,1959,36,5.0,74.0,840011,1995
71661,3,840,1,2,2,8,3,1,1,4,1,1,-4,1,1,5,5,1,5,2,2,1965,29,6.0,23.0,840004,1995
71662,3,840,1,3,2,8,3,2,6,0,7,2,-4,96,2,-1,6,-1,2,2,2,1950,45,9.0,45.0,840010,1995
71663,3,840,1,4,1,8,3,-1,1,2,10,1,-4,96,2,5,9,5,4,2,1,1924,71,9.0,40.0,840010,1995
71664,3,840,1,1,1,10,4,2,1,4,7,1,-4,80,1,1,1,1,2,2,1,1951,43,5.0,25.0,840010,1995
71665,3,840,1,2,2,6,3,1,1,1,6,4,-4,80,1,1,7,7,1,1,1,1946,48,9.0,24.0,840010,1995
71666,3,840,1,2,1,8,3,2,1,1,8,3,-4,1,1,8,1,8,1,1,1,1966,29,5.0,18.0,840004,1995
71667,3,840,1,1,1,3,2,3,1,2,4,3,-4,96,2,1,3,3,4,2,1,1932,63,5.0,-2.0,840010,1995
71668,3,840,1,1,2,9,3,2,3,3,7,1,-4,80,1,1,1,10,1,1,2,1961,33,5.0,18.0,840011,1995
71669,3,840,1,1,1,2,3,1,1,4,2,1,-4,80,1,1,1,1,1,2,2,1964,30,5.0,18.0,840011,1995
71670,3,840,1,1,1,7,3,3,1,5,6,2,-4,80,1,2,5,5,1,2,2,1961,33,5.0,-2.0,840010,1995
71671,3,840,1,2,2,6,4,2,6,1,4,2,-4,80,1,5,5,5,1,2,2,1973,22,5.0,-2.0,840010,1995
71672,3,840,1,3,2,8,3,-1,6,0,8,2,-4,2,1,3,3,5,2,2,1,1976,18,5.0,25.0,840010,1995
71673,3,840,1,1,2,7,4,2,1,4,7,2,-4,80,1,1,6,7,3,2,2,1956,39,9.0,22.0,840010,1995
71674,3,840,1,2,1,6,4,2,1,2,4,2,-4,2,1,1,1,5,7,2,1,1954,41,5.0,-2.0,840010,1995
71675,3,840,2,4,2,9,4,-1,6,0,7,3,-4,80,2,5,5,7,6,2,1,1976,19,5.0,40.0,840010,1995
71676,3,840,1,1,2,5,4,2,2,2,1,2,-4,80,1,8,8,10,5,2,2,1961,34,9.0,22.0,840010,1995
71677,3,840,1,2,2,9,3,3,1,3,7,2,-4,2,1,7,7,8,1,2,2,1942,53,8.0,20.0,840010,1995
71678,3,840,3,1,1,7,4,1,3,1,1,1,-4,96,1,10,9,10,1,1,1,1936,59,9.0,28.0,840010,1995
71679,3,840,1,3,1,9,3,2,1,2,9,1,-4,2,1,5,10,10,4,1,1,1931,64,5.0,39.0,840010,1995
71680,3,840,1,3,1,8,3,2,1,2,7,3,-4,2,1,7,5,5,1,1,1,1953,42,9.0,26.0,840010,1995
71681,3,840,1,1,1,9,3,3,1,3,7,3,-4,2,1,1,4,8,1,2,2,1962,32,8.0,30.0,840010,1995
71682,3,840,1,1,1,8,3,2,1,3,4,-1,-4,2,1,1,1,1,4,1,1,1914,81,6.0,-2.0,840010,1995
71683,3,840,1,1,1,8,2,-1,1,1,6,3,-4,80,1,1,3,2,4,1,1,1918,77,9.0,28.0,840010,1995
71684,3,840,1,1,2,8,3,2,3,2,9,3,-4,2,1,2,-1,7,1,1,2,1926,69,8.0,-2.0,840010,1995
71685,3,840,1,1,1,9,3,3,1,3,5,3,-4,2,1,1,1,5,1,1,1,1956,39,9.0,-2.0,840010,1995
71686,3,840,1,1,1,8,3,2,1,2,6,4,-4,80,1,1,1,1,4,2,2,1927,68,5.0,18.0,840010,1995
71687,3,840,1,1,2,5,1,1,1,3,10,2,-4,2,1,1,2,8,4,1,1,1918,77,3.0,18.0,840010,1995
71688,3,840,1,1,2,6,4,1,3,2,6,2,-4,2,1,1,8,10,1,1,2,1955,40,8.0,44.0,840011,1995
71689,3,840,1,1,2,7,3,2,6,0,8,2,-4,1,1,5,2,2,4,2,1,1923,71,9.0,21.0,840010,1995
71690,3,840,1,1,2,6,3,1,5,0,8,-1,-4,2,1,1,1,9,5,1,2,1914,80,5.0,19.0,840010,1995
71691,3,840,1,1,2,6,3,1,1,2,8,4,-4,2,1,1,1,2,1,2,2,1955,39,9.0,23.0,840011,1995
71692,3,840,1,1,1,10,3,2,1,4,10,1,-4,96,1,1,3,3,4,2,2,1935,60,4.0,-2.0,840010,1995
71693,3,840,1,1,2,7,3,1,1,1,4,3,-4,2,1,1,1,5,1,2,2,1968,26,8.0,30.0,840010,1995
71694,3,840,1,1,2,9,3,2,1,3,10,2,-4,2,1,-1,-1,5,4,1,1,1927,68,9.0,71.0,840010,1995
71695,3,840,1,2,2,9,3,3,1,4,7,-1,-4,2,1,5,7,8,1,1,1,1958,37,8.0,-2.0,840010,1995
71696,3,840,1,4,2,5,3,2,3,2,5,3,-4,96,2,4,4,4,1,1,1,1952,43,9.0,21.0,840010,1995
71697,3,840,1,2,2,7,3,2,1,2,7,3,-4,2,1,6,5,5,2,2,2,1951,44,8.0,50.0,840010,1995
71698,3,840,1,1,1,7,3,2,1,1,3,3,-4,96,1,1,5,3,3,1,1,1944,50,8.0,31.0,840010,1995
71699,3,840,1,1,1,10,3,1,1,2,10,4,-4,96,1,5,1,5,1,1,1,1948,47,6.0,18.0,840010,1995
71700,3,840,1,2,2,10,3,1,5,4,6,2,-4,1,1,5,1,1,3,1,2,1948,47,6.0,15.0,840010,1995
71701,3,840,1,1,2,10,3,3,1,1,6,3,-4,2,1,5,1,5,1,1,2,1946,49,5.0,18.0,840010,1995
71702,3,840,1,1,1,8,3,2,1,2,5,3,-4,2,1,4,1,1,1,2,2,1956,38,4.0,17.0,840010,1995
71703,3,840,1,2,2,9,3,2,5,7,10,2,-4,1,1,1,1,3,4,1,1,1930,65,3.0,18.0,840010,1995
71704,3,840,1,1,2,8,4,3,6,0,7,1,-4,3,1,10,1,10,6,2,2,1976,19,6.0,25.0,840010,1995
71705,3,840,1,1,2,4,3,3,4,2,4,2,-4,1,2,1,1,10,1,1,2,1963,32,5.0,19.0,840010,1995
71706,3,840,1,1,2,7,3,3,1,6,7,3,-4,1,1,10,1,8,1,2,2,1951,44,5.0,17.0,840010,1995
71707,3,840,1,1,2,8,3,3,1,2,7,3,-4,1,2,-1,1,5,1,1,1,1959,35,7.0,18.0,840010,1995
71708,3,840,1,2,1,9,3,3,1,1,7,2,-4,1,2,-1,-1,7,1,1,1,1964,30,7.0,18.0,840010,1995
71709,3,840,1,1,2,3,3,2,1,3,7,3,-4,2,1,1,1,4,1,1,1,1960,35,6.0,18.0,840010,1995
71710,3,840,1,1,2,5,3,1,1,3,5,4,-4,2,1,1,1,4,1,1,2,1945,50,5.0,18.0,840010,1995
71711,3,840,1,1,1,10,2,2,1,4,8,-1,-4,2,1,1,1,-1,4,2,2,1936,59,5.0,50.0,840010,1995
71712,3,840,1,1,2,5,3,2,1,4,8,4,-4,2,1,1,1,-1,1,2,2,1942,53,6.0,-2.0,840010,1995
71713,3,840,1,1,2,7,3,2,1,3,8,4,-4,2,1,1,1,1,1,1,1,1950,45,6.0,-2.0,840010,1995
71714,3,840,1,1,2,5,4,2,1,5,8,4,-4,2,1,1,1,-1,1,2,1,1965,30,6.0,21.0,840010,1995
71715,3,840,1,4,2,9,4,-1,1,0,7,3,-4,1,1,1,7,4,1,1,1,1970,24,8.0,21.0,840010,1995
71716,3,840,1,1,1,10,3,1,1,1,7,4,-4,2,1,1,1,2,1,1,1,1965,30,8.0,21.0,840010,1995
71717,3,840,1,1,2,9,2,2,5,2,10,2,-4,2,1,1,1,3,4,1,2,1909,86,4.0,-2.0,840010,1995
71718,3,840,1,1,1,10,3,2,1,1,10,-1,-4,2,1,1,1,1,1,1,1,1948,46,9.0,23.0,840010,1995
71719,3,840,1,1,4,3,3,2,1,2,3,2,-4,2,1,1,3,3,1,2,2,1961,34,4.0,16.0,840010,1995
71720,3,840,1,1,1,10,3,2,1,1,10,4,-4,2,1,1,5,5,4,1,1,1928,66,5.0,19.0,840010,1995
71721,3,840,1,1,1,10,2,2,1,1,10,-1,-4,2,1,1,1,5,1,1,1,1939,55,5.0,18.0,840010,1995
71722,3,840,1,1,1,8,3,2,1,1,9,-1,-4,2,1,1,1,5,5,2,2,1929,66,5.0,18.0,840010,1995
71723,3,840,1,1,2,7,4,1,1,4,7,3,-4,1,1,4,4,4,2,2,2,1947,48,5.0,17.0,840010,1995
71724,3,840,1,3,2,5,2,2,3,0,4,2,-4,96,2,3,5,6,1,2,1,1967,28,8.0,30.0,840010,1995
71725,3,840,1,1,1,10,3,2,5,1,8,4,-4,80,1,1,3,7,4,1,2,1925,70,3.0,14.0,840010,1995
71726,3,840,1,1,1,8,3,1,1,0,5,2,-4,6,1,5,1,5,1,2,2,1967,27,9.0,22.0,840007,1995
71727,3,840,1,1,1,9,2,2,1,1,9,2,-4,80,1,1,6,5,4,1,1,1909,86,8.0,19.0,840010,1995
71728,3,840,1,2,3,3,3,2,3,1,6,3,-4,80,1,1,8,8,7,2,1,1952,42,6.0,18.0,840010,1995
71729,3,840,1,3,2,7,4,1,2,1,5,4,-4,2,2,8,5,5,1,1,1,1969,26,8.0,30.0,840010,1995
71730,3,840,1,4,1,7,2,2,3,4,10,1,-4,96,1,1,1,10,1,1,1,1951,44,1.0,-2.0,840011,1995
71731,3,840,1,3,2,8,3,3,6,0,6,2,-4,96,2,7,10,10,1,1,2,1976,19,6.0,23.0,840011,1995
71732,3,840,1,1,2,6,2,2,5,3,5,3,-4,2,1,1,1,5,4,1,2,1926,69,2.0,-2.0,840011,1995
71733,3,840,1,1,2,8,4,3,2,3,1,2,-4,80,1,1,5,5,1,2,2,1961,34,5.0,18.0,840011,1995
71734,3,840,1,1,2,3,3,3,4,5,2,4,-4,80,1,1,4,4,1,1,1,1952,42,8.0,23.0,840011,1995
71735,3,840,1,2,2,8,4,2,1,3,8,3,-4,2,1,5,5,5,1,1,2,1964,31,9.0,21.0,840010,1995
71736,3,840,1,2,2,7,3,1,1,5,10,3,-4,2,1,1,5,5,4,2,1,1929,66,5.0,18.0,840010,1995
71737,3,840,1,-1,2,8,2,2,6,0,10,4,-4,2,1,1,1,1,3,1,1,1914,80,5.0,18.0,840010,1995
71738,3,840,1,1,1,7,3,1,1,3,10,-1,-4,2,1,1,1,1,5,2,2,1923,72,3.0,14.0,840010,1995
71739,3,840,1,1,1,4,2,2,6,0,4,-1,-4,1,1,1,1,1,6,2,1,1977,18,4.0,23.0,840004,1995
71740,3,840,1,1,1,3,3,1,1,3,3,2,-4,1,1,1,1,1,6,2,2,1961,33,5.0,-2.0,840004,1995
71741,3,840,1,1,1,10,3,1,6,0,8,2,-4,96,1,10,10,10,1,1,2,1966,28,9.0,32.0,840010,1995
71742,3,840,1,1,1,8,3,3,3,3,5,1,-4,2,1,8,8,8,1,1,2,1946,49,9.0,-2.0,840010,1995
71743,3,840,1,2,1,10,3,1,1,2,7,3,-4,2,1,-1,-1,6,4,2,2,-1,-1,9.0,-2.0,840010,1995
71744,3,840,1,1,2,10,2,1,5,0,10,1,-4,1,1,5,1,10,-2,1,1,1926,69,5.0,-2.0,840010,1995
71745,3,840,1,2,2,5,3,2,5,4,5,-1,-4,2,1,1,1,5,1,1,2,1941,53,5.0,-2.0,840010,1995
71746,3,840,1,1,2,8,2,1,1,1,4,-1,-4,1,1,1,1,5,1,1,1,1957,37,5.0,-2.0,840010,1995
71747,3,840,1,1,2,5,2,1,5,0,7,4,-4,2,1,1,1,1,4,1,1,1917,78,5.0,-2.0,840010,1995
71748,3,840,1,2,2,7,3,3,3,2,5,3,-4,2,1,8,8,8,1,1,2,1935,60,5.0,-2.0,840010,1995
71749,3,840,1,2,2,8,3,2,1,2,5,3,-4,1,1,1,5,5,1,1,1,1961,34,8.0,-2.0,840010,1995
71750,3,840,1,2,2,3,4,3,4,2,3,2,-4,96,2,1,7,7,7,1,2,1957,37,7.0,-2.0,840010,1995
71751,3,840,1,1,3,1,4,2,6,0,1,2,-4,2,1,10,5,5,-2,1,1,1911,83,8.0,-2.0,840010,1995
71752,3,840,1,2,1,7,4,1,1,2,5,2,-4,2,1,7,5,5,-2,2,2,1960,35,4.0,-2.0,840010,1995
71753,3,840,1,1,1,10,4,1,1,3,10,3,-4,1,1,1,1,1,4,1,1,1928,67,9.0,-2.0,840010,1995
71754,3,840,1,1,1,5,3,2,1,3,3,2,-4,80,1,1,1,5,4,2,2,1928,67,7.0,-2.0,840010,1995
71755,3,840,1,1,2,5,3,2,1,2,2,2,-4,80,1,5,5,5,5,2,2,1963,32,5.0,17.0,840010,1995
71756,3,840,1,1,2,8,3,2,5,5,7,-1,-4,2,1,5,1,5,4,1,2,1916,79,5.0,20.0,840010,1995
71757,3,840,1,1,2,10,3,2,1,5,8,2,-4,96,1,1,1,5,4,2,1,1942,53,3.0,17.0,840010,1995
71758,3,840,1,2,2,9,2,2,1,3,8,2,-4,80,2,1,5,5,4,1,1,1918,77,9.0,29.0,840010,1995
71759,3,840,1,3,1,8,3,2,1,1,6,1,-4,96,1,5,8,8,1,1,1,1954,41,8.0,18.0,840010,1995
71760,3,840,1,1,1,8,3,2,5,3,10,-1,-4,1,1,6,6,6,1,1,2,1925,70,8.0,40.0,840010,1995
71761,3,840,1,1,2,9,1,1,1,5,7,3,-4,1,1,5,1,5,4,2,2,1920,75,8.0,20.0,840010,1995
71762,3,840,1,1,2,9,4,1,1,2,-1,2,-4,1,1,5,1,3,1,1,1,1944,51,9.0,25.0,840010,1995
71763,3,840,1,1,1,10,4,1,3,1,8,2,-4,2,1,10,10,7,1,1,2,1937,58,9.0,50.0,840010,1995
71764,3,840,1,1,1,9,3,3,1,3,8,3,-4,1,1,1,1,5,1,1,1,1956,38,9.0,34.0,840010,1995
71765,3,840,1,1,1,10,3,2,1,1,10,3,-4,2,1,1,1,6,5,2,2,1936,58,8.0,42.0,840010,1995
71766,3,840,1,1,1,10,3,1,1,1,9,3,-4,96,1,1,1,6,5,2,2,1974,21,6.0,19.0,840010,1995
71767,3,840,1,1,3,7,-1,2,4,2,2,-1,-4,2,1,1,1,1,1,1,1,1960,35,8.0,42.0,840010,1995
71768,3,840,1,4,1,10,4,2,6,0,6,3,-4,96,1,7,5,5,6,2,2,1976,19,8.0,28.0,840010,1995
71769,3,840,1,1,2,9,4,1,1,1,4,4,-4,2,1,7,6,6,4,2,2,1939,56,9.0,22.0,840010,1995
71770,3,840,1,1,1,10,2,2,1,2,10,2,-4,2,1,1,4,4,4,1,1,1913,82,9.0,37.0,840010,1995
71771,3,840,1,1,2,8,3,3,1,2,8,2,-4,1,1,10,5,5,1,2,2,1944,51,9.0,22.0,840004,1995
71772,3,840,1,2,2,7,3,3,1,3,8,2,-4,80,1,8,8,6,3,-1,1,1951,43,8.0,45.0,840011,1995
71773,3,840,1,1,1,10,-1,2,1,7,8,2,-4,80,1,1,1,6,8,1,1,1946,49,2.0,16.0,840010,1995
71774,3,840,1,1,2,4,-1,2,5,1,5,-1,-4,2,1,1,1,1,7,1,2,1921,74,2.0,-2.0,840010,1995
71775,3,840,1,1,2,7,2,2,4,1,7,3,-4,80,1,6,1,8,2,1,2,1935,60,3.0,15.0,840011,1995
71776,3,840,1,1,1,8,2,1,1,0,8,-1,-4,96,1,2,5,5,7,1,1,1948,46,2.0,-2.0,840010,1995
71777,3,840,1,1,1,8,2,2,1,2,8,3,-4,2,1,1,1,1,2,2,2,1966,28,3.0,20.0,840010,1995
71778,3,840,1,2,1,9,2,1,1,7,7,2,-4,80,1,1,1,1,3,1,1,1933,62,2.0,16.0,840010,1995
71779,3,840,1,1,1,10,3,1,5,1,6,-1,-4,96,1,1,1,5,4,1,2,1912,83,2.0,12.0,840010,1995
71780,3,840,1,1,1,10,1,1,1,2,8,3,-4,2,1,1,1,4,1,1,1,1940,55,5.0,18.0,840010,1995
71781,3,840,1,3,1,10,3,2,1,4,8,2,-4,1,2,3,3,3,1,1,1,1959,36,6.0,30.0,840010,1995
71782,3,840,1,1,3,5,1,1,1,2,7,-1,-4,1,1,1,5,5,5,2,2,1937,58,4.0,-2.0,840010,1995
71783,3,840,1,1,2,8,3,1,6,0,7,3,-4,1,2,1,1,5,-2,2,1,1955,39,6.0,-2.0,840010,1995
71784,3,840,1,1,2,7,3,1,6,0,5,-1,-4,1,2,1,10,9,1,2,1,1974,21,5.0,-2.0,840010,1995
71785,3,840,1,1,1,10,3,1,6,0,5,-1,-4,1,1,4,3,2,1,2,2,1969,26,5.0,-2.0,840010,1995
71786,3,840,1,2,1,8,3,2,6,-2,6,-1,-4,2,1,3,5,6,1,1,1,1970,25,5.0,-2.0,840010,1995
71787,3,840,1,1,1,-1,4,1,1,3,9,-1,-4,1,1,1,1,1,4,1,1,1918,77,6.0,-2.0,840010,1995
71788,3,840,1,4,1,10,4,3,6,0,3,1,-4,96,3,10,9,8,2,2,2,1973,22,9.0,-2.0,840007,1995
71789,3,840,1,2,1,9,4,3,6,0,7,2,-4,1,1,6,1,7,1,1,2,1966,29,5.0,-2.0,840010,1995
71790,3,840,1,1,2,7,4,1,3,6,8,3,-4,1,1,4,1,9,4,2,2,1931,64,5.0,-2.0,840010,1995
71791,3,840,1,2,2,7,4,-1,1,2,6,3,-4,2,2,5,5,5,1,1,1,1949,45,5.0,-2.0,840010,1995
71792,3,840,1,2,2,7,3,2,6,3,5,3,-4,2,1,1,4,4,8,2,1,1942,52,4.0,18.0,840011,1995
71793,3,840,1,1,2,8,3,1,3,3,4,-1,-4,2,1,1,1,3,4,1,1,1924,72,4.0,17.0,840011,1995
71794,3,840,1,1,2,8,3,2,1,4,8,2,-4,80,1,1,4,5,4,1,1,1917,78,8.0,20.0,840010,1995
71795,3,840,1,3,2,6,3,2,3,1,1,3,-4,96,1,8,5,5,7,1,2,1941,54,9.0,22.0,840010,1995
71796,3,840,1,1,1,10,3,1,1,3,10,3,-4,80,1,4,3,5,5,2,2,1952,42,9.0,23.0,840010,1995
71797,3,840,2,3,2,7,3,2,1,0,6,1,-4,96,2,5,5,8,7,1,1,1953,42,5.0,45.0,840010,1995
71798,3,840,1,4,1,9,3,2,1,0,2,2,-4,96,2,9,7,10,3,2,1,1959,35,9.0,22.0,840010,1995
71799,3,840,2,3,2,5,3,3,6,0,6,2,-4,96,2,2,7,6,1,1,1,1945,50,6.0,-2.0,840010,1995
71800,3,840,2,2,2,6,2,2,1,4,5,4,-4,2,1,1,7,6,4,1,1,1928,66,4.0,35.0,840010,1995
71801,3,840,2,1,2,8,3,2,6,0,4,1,-4,1,1,5,4,4,-2,2,2,1957,38,9.0,19.0,840010,1995
71802,3,840,1,1,1,8,3,1,6,3,3,-1,-4,2,1,1,2,1,-2,1,2,1935,60,5.0,-2.0,840010,1995
71803,3,840,1,1,2,6,1,1,1,2,4,4,-4,80,1,1,5,5,1,1,1,1956,38,1.0,-2.0,840010,1995
71804,3,840,1,1,1,10,4,1,3,2,6,4,-4,2,1,1,5,10,-2,2,2,1957,38,7.0,-2.0,840011,1995
71805,3,840,1,2,2,5,3,2,5,8,5,2,-4,96,1,1,1,1,4,1,2,1928,66,4.0,17.0,840010,1995
71806,3,840,1,4,1,10,3,1,1,5,9,1,-4,96,2,-1,1,10,5,2,2,1955,40,5.0,18.0,840010,1995
71807,3,840,1,1,2,6,4,2,5,4,4,1,-4,80,1,6,6,6,2,1,2,1932,62,7.0,18.0,840010,1995
71808,3,840,1,4,1,10,4,1,1,5,10,3,-4,96,2,5,8,5,1,1,1,1937,58,9.0,42.0,840010,1995
71809,3,840,2,1,2,4,3,-1,6,0,4,3,-4,80,1,1,2,3,1,1,1,1961,34,9.0,22.0,840010,1995
71810,3,840,1,3,2,3,2,2,1,3,5,3,-4,80,2,1,1,1,7,2,1,1939,57,9.0,43.0,840010,1995
71811,3,840,1,1,2,8,3,2,3,1,8,3,-4,2,1,1,4,6,1,1,1,1948,47,9.0,25.0,840010,1995
71812,3,840,1,1,2,8,4,2,1,2,8,3,-4,2,1,1,2,5,1,2,2,1939,56,5.0,19.0,840010,1995
71813,3,840,1,1,1,10,4,1,6,0,10,4,-4,1,1,1,1,3,4,1,1,1917,78,9.0,26.0,840010,1995
71814,3,840,1,1,1,8,3,2,1,2,8,3,-4,80,1,2,4,5,1,2,2,1956,39,4.0,24.0,840011,1995
71815,3,840,1,2,1,10,3,1,1,3,8,2,-4,1,1,-1,1,10,5,2,2,1930,64,5.0,18.0,840010,1995
71816,3,840,1,1,1,6,2,1,1,3,6,4,-4,2,1,1,-1,7,4,1,1,1926,69,5.0,-2.0,840010,1995
71817,3,840,1,1,2,8,4,2,1,4,8,3,-4,2,2,1,3,6,4,1,1,1931,54,8.0,18.0,840010,1995
71818,3,840,1,1,1,10,2,2,1,3,8,3,-4,1,1,5,8,8,2,2,2,1946,49,8.0,18.0,840010,1995
71819,3,840,1,3,2,7,3,2,1,3,10,3,-4,1,2,5,6,6,1,1,1,1939,56,4.0,18.0,840010,1995
71820,3,840,1,1,1,8,3,3,1,0,7,3,-4,1,1,4,1,4,1,1,1,1965,30,9.0,24.0,840010,1995
71821,3,840,1,2,2,7,3,2,1,3,4,3,-4,96,1,5,2,5,2,2,2,1959,35,9.0,21.0,840010,1995
71822,3,840,1,1,2,8,3,3,1,0,8,2,-4,2,1,5,5,4,1,1,1,1948,47,8.0,21.0,840010,1995
71823,3,840,1,2,2,9,4,1,5,0,10,3,-4,4,1,10,10,10,4,1,2,1908,87,9.0,29.0,840010,1995
71824,3,840,1,1,1,10,3,1,1,2,8,2,-4,2,1,1,1,3,1,2,2,1934,60,7.0,24.0,-2,1995
71825,3,840,1,1,2,8,4,1,1,2,6,2,-4,80,1,10,5,5,1,1,1,1952,42,5.0,18.0,840010,1995
71826,3,840,1,1,1,9,1,2,1,4,8,3,-4,80,1,1,4,2,3,2,2,1928,67,6.0,20.0,840011,1995
71827,3,840,1,2,1,10,4,1,1,4,3,-1,-4,1,1,1,1,4,5,2,2,1967,28,5.0,18.0,840010,1995
71828,3,840,1,1,2,7,3,2,6,0,4,2,-4,2,1,4,5,5,2,2,1,1977,18,5.0,18.0,840010,1995
71829,3,840,1,2,2,6,3,2,5,2,6,3,-4,2,1,1,6,6,4,1,2,1912,83,5.0,17.0,840010,1995
71830,3,840,1,1,2,3,3,3,5,2,6,3,-4,2,1,1,8,-1,4,1,2,1912,82,5.0,17.0,840010,1995
71831,3,840,1,3,2,9,3,2,1,3,9,2,-4,99,2,-1,4,4,5,2,2,1952,43,6.0,20.0,840008,1995
71832,3,840,1,1,2,9,2,1,1,2,8,4,-4,1,1,3,2,3,1,1,1,1937,57,7.0,22.0,840010,1995
71833,3,840,1,1,1,7,1,2,1,7,7,2,-4,1,1,-1,1,5,4,2,1,1933,62,3.0,18.0,840010,1995
71834,3,840,1,2,3,7,2,1,1,3,7,3,-4,2,1,1,2,2,1,1,2,1940,55,5.0,20.0,840010,1995
71835,3,840,1,1,1,7,2,2,1,4,8,3,-4,1,1,1,1,3,4,1,1,1929,65,3.0,47.0,840010,1995
71836,3,840,1,1,3,6,2,2,5,2,7,2,-4,1,1,2,1,6,4,1,2,1922,73,5.0,18.0,840010,1995
71837,3,840,1,2,1,6,4,2,1,2,7,4,-4,80,2,8,5,9,4,1,1,1938,57,5.0,18.0,840010,1995
71838,3,840,1,1,1,10,3,1,5,2,1,1,-4,80,1,1,1,5,1,1,2,1932,63,5.0,18.0,840010,1995
71839,3,840,1,1,2,7,-1,3,1,1,6,3,-4,80,1,3,3,6,1,1,1,1952,42,5.0,18.0,840010,1995
71840,3,840,1,2,1,7,2,3,1,3,1,2,-4,2,1,3,8,9,1,1,1,1948,47,9.0,25.0,840007,1995
71841,3,840,1,1,1,8,4,2,6,0,8,2,-4,2,1,5,1,6,6,2,2,1973,22,8.0,23.0,840010,1995
71842,3,840,1,1,2,7,4,1,1,2,5,2,-4,1,1,4,1,3,1,2,2,1961,34,5.0,18.0,840010,1995
